unit_number,time_in_cycles,operational_setting_1,operational_setting_2,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_20,sensor_measurement_21,RUL,sensor_measurement_2_roll_mean,sensor_measurement_2_roll_std,sensor_measurement_3_roll_mean,sensor_measurement_3_roll_std,sensor_measurement_4_roll_mean,sensor_measurement_4_roll_std,sensor_measurement_6_roll_mean,sensor_measurement_6_roll_std,sensor_measurement_7_roll_mean,sensor_measurement_7_roll_std,sensor_measurement_8_roll_mean,sensor_measurement_8_roll_std,sensor_measurement_9_roll_mean,sensor_measurement_9_roll_std,sensor_measurement_11_roll_mean,sensor_measurement_11_roll_std,sensor_measurement_12_roll_mean,sensor_measurement_12_roll_std,sensor_measurement_13_roll_mean,sensor_measurement_13_roll_std,sensor_measurement_14_roll_mean,sensor_measurement_14_roll_std,sensor_measurement_15_roll_mean,sensor_measurement_15_roll_std,sensor_measurement_17_roll_mean,sensor_measurement_17_roll_std,sensor_measurement_20_roll_mean,sensor_measurement_20_roll_std,sensor_measurement_21_roll_mean,sensor_measurement_21_roll_std,predicted_RUL,error
40,13,0.0008,0.0001,642.94,1589.98,1407.93,21.61,552.61,2388.16,9056.51,47.52,521.61,2388.12,8134.05,8.4294,394,38.72,23.2496,175,642.686,0.24151604501550736,1590.468,4.288929936475863,1411.966,4.576972798695642,21.61,0.0,553.5060000000001,0.6924449436597039,2388.112,0.03271085446768154,9058.130000000001,2.6119245777786126,47.604,0.06949820141555808,521.274,0.31572139617061207,2388.144,0.018165902124868825,8136.512,2.656298176033349,8.438120000000001,0.01242988334619213,394.0,0.7071067811865476,38.779999999999994,0.07648529270388664,23.26226,0.0530103574785152,114.48,60.519999999999996
40,19,-0.0033,-0.0004,643.19,1582.17,1405.28,21.61,553.09,2388.18,9059.49,47.55,521.34,2388.1,8135.07,8.4649,393,38.73,23.3641,169,642.956,0.32623611081557413,1588.974,4.067595112593921,1411.5900000000001,3.6213395311679446,21.61,0.0,553.296,0.41404106076563457,2388.1279999999997,0.043243496620720356,9057.296,7.17264456110867,47.562,0.0831865373723369,521.488,0.09148770409071533,2388.116,0.023021728867148893,8136.353999999999,3.474813664068737,8.449340000000001,0.011543093172978226,392.6,0.54772255750517,38.742,0.06572670690061684,23.264120000000002,0.08117990514899576,116.82,52.18000000000001
40,23,-0.0006,0.0004,642.38,1597.07,1406.47,21.61,553.09,2388.12,9060.62,47.56,521.23,2388.11,8135.59,8.4524,395,38.54,23.356,165,642.722,0.4367722518658672,1589.862,5.96667160148753,1408.26,3.090331697406777,21.61,0.0,553.1700000000001,0.6829348431584855,2388.1400000000003,0.030822070014717255,9055.612,4.765209334332017,47.589999999999996,0.07314369419162933,521.2940000000001,0.18609137540438536,2388.114,0.04037325847671613,8135.339999999999,1.18907527095489,8.4591,0.022983907413669853,393.2,1.095445115010335,38.72,0.11291589790635961,23.28462,0.07773858115504553,128.68,36.31999999999999
40,48,0.0007,-0.0001,642.64,1594.51,1415.7,21.61,553.28,2388.12,9066.92,47.71,521.68,2388.19,8134.43,8.4731,394,38.69,23.2099,140,642.6659999999999,0.08203657720734872,1591.412,2.1521663504476245,1411.6260000000002,3.8942431870651513,21.61,0.0,553.124,0.3531713465159454,2388.122,0.014832396974296617,9058.734,4.928998884152321,47.628,0.0849705831449847,521.016,0.40660791925408857,2388.138,0.03346640106156953,8136.304000000001,2.460879923928713,8.455580000000001,0.015743474838804554,393.8,1.095445115010327,38.70399999999999,0.10526157893552826,23.255760000000002,0.05114536147100149,90.05,49.95
40,50,0.0015,-0.0005,642.66,1593.37,1408.61,21.61,553.07,2388.15,9059.14,47.66,520.96,2388.14,8135.14,8.4229,392,38.78,23.2677,138,642.5939999999999,0.0719722168606021,1591.824,2.423773916849418,1412.554,2.790453368183352,21.61,0.0,553.17,0.38503246616344766,2388.112,0.029495762407232697,9059.78,4.400960122515816,47.626,0.058566201857374274,521.144,0.4968198868805808,2388.138,0.03898717737939723,8137.748000000001,3.8467999688044037,8.4498,0.018797872220015253,393.2,1.095445115010327,38.730000000000004,0.057008771254960046,23.26028,0.06034519036343683,99.95,38.05
41,1,-0.0034,-0.0003,642.66,1581.02,1400.05,21.61,554.87,2387.99,9064.13,47.19,522.24,2388.08,8153.35,8.413,391,38.94,23.3608,215,642.66,,1581.02,,1400.05,,21.61,,554.87,,2387.99,,9064.13,,47.19,,522.24,,2388.08,,8153.35,,8.413,,391.0,,38.94,,23.3608,,169.98,45.02000000000001
41,2,0.0019,0.0003,642.35,1591.17,1403.99,21.61,554.48,2387.97,9067.53,47.26,522.02,2388.02,8143.42,8.3996,391,39.02,23.3779,214,642.505,0.21920310216779115,1586.095,7.177133829043521,1402.02,2.786000717875036,21.61,0.0,554.675,0.2757716446627037,2387.9799999999996,0.014142135623557312,9065.83,2.4041630560352907,47.224999999999994,0.04949747468306104,522.13,0.15556349186105975,2388.05,0.04242640687131504,8148.385,7.021570337182623,8.4063,0.009475230867900263,391.0,0.0,38.980000000000004,0.05656854249492511,23.36935,0.012091525958289415,177.88,36.120000000000005
41,6,-0.0031,-0.0004,642.63,1589.03,1404.52,21.61,553.89,2387.99,9060.44,47.27,523.09,2388.04,8146.57,8.4035,391,38.76,23.4517,210,642.206,0.32669557695196205,1586.73,5.194092798554902,1404.386,4.015174965054505,21.61,0.0,554.6360000000001,0.4695529789065304,2388.0,0.03000000000011798,9066.334,4.292025163020302,47.278000000000006,0.11077003204838559,522.258,0.501766878141687,2388.036,0.020736441353630956,8144.948000000001,1.588480405922445,8.401239999999998,0.015006265358175074,391.0,0.0,38.946000000000005,0.12461942063739873,23.40634,0.04027409837600289,159.15,50.849999999999994
41,9,-0.0006,-0.0002,642.21,1582.04,1398.77,21.61,554.63,2388.03,9062.24,47.21,521.89,2388.02,8143.67,8.3797,392,39.11,23.3347,207,642.3120000000001,0.19778776504101253,1582.174,4.271513783192423,1402.008,3.3072072810755997,21.61,0.0,554.266,0.43189119000033643,2388.018,0.0238746727725089,9062.586000000001,1.3373032565610758,47.22,0.08062257748298449,522.4480000000001,0.43130035937857225,2388.04,0.01581138830099109,8146.408,2.401212193872378,8.395439999999999,0.015531838268534652,391.6,0.5477225575051733,38.938,0.12557866060760678,23.423039999999997,0.07564210467722207,162.3,44.69999999999999
41,16,0.0032,0.0005,642.68,1583.94,1405.22,21.6,553.92,2388.02,9067.72,47.26,521.67,2387.98,8148.42,8.4058,393,39.09,23.3661,200,642.496,0.23922792479125488,1583.984,1.8426149896281925,1399.354,4.611158205917444,21.608,0.0044721359549988885,554.458,0.373389876670411,2388.028,0.02774887385067159,9063.333999999999,2.5643088737540083,47.245999999999995,0.04335896677735661,522.168,0.289171229550951,2388.004,0.0357770876394946,8144.982000000001,4.735991976344842,8.39974,0.02347994889261849,391.8,0.8366600265340793,38.962,0.10986355173577801,23.370759999999997,0.030806784966950985,161.89,38.110000000000014
41,27,-0.0023,-0.0001,642.58,1584.5,1404.92,21.61,554.25,2387.95,9066.1,47.32,522.37,2388.02,8148.42,8.396,392,38.81,23.3427,189,642.392,0.2693881957323136,1583.34,3.1365347120669274,1397.718,4.938802486433422,21.61,0.0,554.0840000000001,0.44139551424980683,2388.022,0.04604345773277331,9065.442000000001,4.076735213381755,47.298,0.054497706373756005,521.914,0.46003260753995384,2388.014,0.029664793948136273,8145.182000000001,3.810146978793768,8.38918,0.006573963796655704,392.4,0.8944271909999222,38.972,0.11734564329364354,23.430680000000002,0.05966395058994416,144.76,44.24000000000001
42,5,-0.0022,-0.0001,642.14,1590.78,1403.11,21.61,553.69,2387.98,9063.56,47.34,521.59,2388.05,8137.8,8.3895,393,38.81,23.3922,191,642.448,0.3573793502708305,1587.828,4.213231538854642,1401.34,4.317794575937973,21.607999999999997,0.004472135954999037,554.26,0.4332435804486175,2388.04,0.05477225575042528,9062.869999999999,4.534605826309044,47.31,0.13601470508735483,522.0699999999999,0.30813957876260173,2388.03,0.02121320343552354,8140.738,2.938166094691991,8.39956,0.020009697648890188,392.0,0.9999999999999947,38.94199999999999,0.1173456432936459,23.37456,0.027498236307079302,134.82,56.18000000000001
42,8,0.0012,-0.0004,642.21,1591.28,1400.34,21.61,554.84,2388.05,9065.01,47.42,522.33,2387.99,8144.19,8.3991,392,38.99,23.407,188,642.2059999999999,0.07668115805072939,1588.5359999999998,3.7827344606778985,1402.31,1.1847995611072875,21.607999999999997,0.004472135954999037,554.278,0.5184303231871922,2388.0240000000003,0.04393176527286194,9064.958,3.1303945438235323,47.346000000000004,0.07765307463326802,522.1940000000001,0.36432128677855175,2388.0060000000003,0.028809720582265618,8141.32,3.2846232660682597,8.41136,0.020525301459419276,391.6,1.1401754250991367,39.007999999999996,0.12008330441822777,23.38328,0.03875199349711007,139.65,48.349999999999994
42,88,-0.0012,-0.0003,642.84,1587.33,1404.17,21.61,553.71,2388.06,9053.9,47.38,521.86,2388.09,8139.85,8.3969,394,39.03,23.3101,108,642.354,0.2973718211259975,1583.774,2.704631213305497,1405.384,2.1231179901279638,21.61,0.0,553.63,0.3296209944766241,2388.0620000000004,0.025884358209971318,9061.176,4.350388488398183,47.414,0.06348228099242205,521.7439999999999,0.22897598127358929,2388.0520000000006,0.037682887362805305,8143.296,4.506831481210395,8.4206,0.013847021340347961,393.4,0.5477225575051408,38.946,0.1258173279004052,23.37202,0.06002280399981916,158.04,50.03999999999999
42,95,0.0022,0.0003,642.5,1591.8,1407.3,21.61,553.33,2388.05,9059.01,47.55,521.83,2388.08,8139.57,8.4163,393,38.93,23.2978,101,642.638,0.3510270644834907,1589.4119999999998,3.8196033825513127,1405.092,3.7897981476596527,21.61,0.0,553.562,0.5783338136402577,2388.066,0.027018512171101395,9060.074,3.0026205221413904,47.30800000000001,0.1520526224699908,521.704,0.3004663042678011,2388.0539999999996,0.016733200530397917,8142.397999999999,3.1585313042671976,8.4301,0.01712235381015943,392.8,0.4472135954999413,38.868,0.13423859355635623,23.34164,0.03348183089376858,139.51,38.50999999999999
42,103,0.0006,0.0005,642.47,1586.53,1401.47,21.61,553.85,2388.05,9067.16,47.42,521.7,2388.08,8143.29,8.4334,392,38.8,23.2273,93,642.47,0.12509996003140889,1586.774,2.2275165543700375,1406.012,6.230499177434173,21.61,0.0,553.9620000000001,0.6051198228452566,2388.07,0.018708286932116274,9064.894,2.2109794209829925,47.452,0.040865633483368545,521.8140000000001,0.2981274895076706,2388.078,0.038340579027068056,8142.914,3.3878208335199416,8.425,0.008219793184756012,392.2,0.8366600265340688,38.885999999999996,0.11696153213766662,23.305439999999997,0.06836148769590261,140.73,47.72999999999999
42,115,0.0004,0.0001,642.99,1585.6,1406.2,21.61,554.06,2388.07,9063.61,47.37,521.89,2388.1,8145.8,8.4378,393,38.55,23.3209,81,642.714,0.3214498405660555,1587.3560000000002,2.484930582530138,1402.748,3.842833589943408,21.61,0.0,553.876,0.19007893097373357,2388.088,0.031144823003756362,9061.478,1.908970926958492,47.516,0.09813256340275653,521.716,0.1904730952137775,2388.1,0.012247448725011233,8141.2300000000005,2.7112451014324495,8.4429,0.02430966885830756,393.6,0.8944271909999421,38.774,0.15565988564809222,23.298000000000002,0.032436476380698076,117.87,36.870000000000005
42,130,-0.0039,0.0002,642.74,1600.61,1411.24,21.61,553.66,2388.12,9060.9,47.45,521.48,2388.11,8142.77,8.4436,393,38.83,23.3764,66,642.9199999999998,0.2082066281365378,1591.06,6.607616816977108,1407.194,3.7494906320747203,21.61,0.0,553.552,0.2777048793223647,2388.088,0.04324349662026491,9060.616,3.041188912249568,47.50599999999999,0.08792041856131241,521.7459999999999,0.3646642291207519,2388.096,0.04615192303933837,8141.982000000001,0.7718613865440453,8.44944,0.012492117514686431,393.2,0.44721359550000084,38.839999999999996,0.09949874371058595,23.30586,0.06363016580205096,109.69,43.69
42,159,0.0028,-0.0001,642.78,1592.07,1408.06,21.61,552.74,2388.11,9054.35,47.7,521.07,2388.12,8142.24,8.4472,394,38.7,23.2941,37,643.048,0.28154928520611233,1596.128,2.7113686580791434,1410.356,2.570229561736682,21.61,0.0,552.586,0.29313819266352786,2388.13,0.03535533905870278,9062.155999999999,6.070509039610819,47.714,0.055045435778087196,520.8639999999999,0.268011193798998,2388.116,0.02302172887379575,8140.488,2.4035536191309617,8.457719999999998,0.011221942790835845,393.8,0.8366600265341007,38.672000000000004,0.11713240371462107,23.26894,0.0757751146485023,79.31,42.31
43,82,0.0011,0.0001,642.25,1586.85,1406.96,21.61,553.99,2388.04,9047.6,47.28,522.09,2388.05,8134.15,8.3834,391,38.92,23.4605,125,642.244,0.0572712842523082,1587.396,1.3007420958790525,1402.496,4.047780873517226,21.61,0.0,554.088,0.6385687120429667,2388.046,0.035777087642875065,9053.124,3.524816307274696,47.294,0.0960728889957934,522.062,0.07563068160552583,2388.054,0.0151657508924478,8136.637999999999,3.6536926526449944,8.39956,0.009597812250718455,392.0,0.9999999999999858,39.029999999999994,0.15329709716756038,23.39456,0.06066323433514167,171.67,46.66999999999999
43,90,-0.0001,-0.0001,642.43,1585.06,1397.98,21.61,554.69,2388.01,9049.58,47.46,521.84,2388.08,8133.88,8.4052,393,39.18,23.5008,117,642.2819999999999,0.18793615937313296,1585.824,4.157202184161062,1402.306,3.537043963539589,21.61,0.0,553.8140000000001,0.5945418404120086,2388.0379999999996,0.022803508505295216,9053.276,2.507036098667482,47.332,0.1132254388377456,521.7879999999999,0.24813302883739266,2388.02,0.04636809247814963,8137.4839999999995,2.8609840964229685,8.4085,0.018127327436775868,392.0,0.9999999999999858,38.983999999999995,0.118025420990555,23.42332,0.0665246345348911,159.83,42.83000000000001
43,94,0.0029,-0.0003,642.09,1588.54,1403.83,21.61,554.7,2388.06,9048.29,47.26,521.71,2388.08,8134.98,8.4109,392,39.0,23.2943,113,642.414,0.20755722102595675,1586.502,1.9287353369480484,1402.53,4.45057861406946,21.61,0.0,554.2760000000001,0.4547306895297046,2388.052,0.024899799200665915,9054.364,7.203417938728742,47.32,0.13247641299491641,521.996,0.20791825316717003,2388.0739999999996,0.008944271915697067,8136.35,3.0583165303799635,8.40758,0.024364256606761284,391.6,1.140175425099129,39.013999999999996,0.10478549517943143,23.39366,0.07540200925705103,181.11,68.11000000000001
43,95,0.0033,-0.0002,641.86,1586.88,1400.9,21.61,554.04,2388.07,9058.33,47.24,521.95,2388.03,8135.76,8.4311,392,39.04,23.3896,112,642.3,0.3217141588428707,1586.866,1.7522214471896684,1403.114,3.8561548205453033,21.61,0.0,554.146,0.39589139925015315,2388.064,0.008944271926976532,9056.114,6.802332688127035,47.275999999999996,0.10876580344942081,522.018,0.1925357109735803,2388.064,0.02073644135536024,8136.726,2.781794384923443,8.41276,0.026399962121188517,391.4,0.8944271909999123,38.986000000000004,0.057271284253086696,23.37142,0.04692085890091941,165.14,53.139999999999986
43,99,-0.0029,-0.0004,642.87,1589.73,1401.77,21.61,554.08,2388.07,9055.61,47.38,521.98,2388.03,8132.53,8.3872,392,39.07,23.3389,108,642.26,0.37953919428692623,1584.112,4.25537542409572,1403.3560000000002,3.0283873596381174,21.61,0.0,554.192,0.25820534463904793,2388.068,0.024899799202535596,9054.998000000001,2.9675360149446997,47.3,0.10977249200049723,521.992,0.3012806001057786,2388.018,0.016431676724649978,8135.42,2.971699850254459,8.41826,0.024565687452220524,392.2,0.4472135954999611,38.992,0.0813633824272226,23.36036,0.05996222143983458,185.38,77.38
43,104,0.0024,0.0004,642.28,1585.34,1398.11,21.61,554.05,2387.98,9055.49,47.43,521.98,2388.04,8136.3,8.4416,392,38.9,23.4631,103,642.154,0.13667479650596337,1582.926,1.9116955824608646,1401.806,3.233756329720799,21.61,0.0,554.1380000000001,0.19305439647986541,2388.03,0.0339116499170063,9053.009999999998,1.5265156402867903,47.382000000000005,0.04086563348343053,522.002,0.26157216977373204,2388.0520000000006,0.0408656334846954,8135.002,1.9981291249588033,8.42344,0.022315756765127728,391.6,1.5165750888103173,38.912,0.08228000972286514,23.37774,0.05188605785757918,224.46,121.46000000000001
43,108,0.0005,0.0004,642.08,1583.97,1411.24,21.61,554.01,2388.07,9061.51,47.31,521.93,2388.11,8129.21,8.4031,393,38.97,23.3593,99,642.3140000000001,0.2675443888403403,1585.244,0.7371770479303835,1404.376,5.704009992980455,21.61,0.0,553.848,0.43315124379412945,2388.0640000000003,0.06066300355509352,9055.573999999999,3.4472423761574715,47.36,0.05916079783100598,521.988,0.1861988184712844,2388.06,0.043011626336862785,8136.596,4.466500867568774,8.41742,0.0143637390675337,392.6,0.8944271909999222,38.910000000000004,0.054313902455961884,23.39212,0.04091890761005636,196.55,97.55000000000001
43,110,0.0009,-0.0004,642.75,1588.29,1405.36,21.61,553.75,2388.02,9052.99,47.41,522.08,2388.06,8141.39,8.394,392,38.91,23.4169,97,642.42,0.33443983016373174,1586.71,2.5138317366109124,1404.598,4.181509296895311,21.61,0.0,553.608,0.34047026301943456,2388.056,0.02190890230612861,9055.172,3.588024526112623,47.36,0.04795831523313726,521.966,0.2627356085498719,2388.076,0.04159326868848343,8136.568000000001,4.624539977121267,8.40768,0.008962254180728319,392.4,1.1401754250991367,38.952000000000005,0.05215361924160884,23.38894,0.024028170966601047,137.21,40.21000000000001
43,112,-0.0004,0.0002,642.16,1587.85,1403.45,21.61,554.54,2388.05,9055.75,47.47,521.63,2388.14,8135.53,8.4156,393,39.0,23.3487,95,642.298,0.35116947475538113,1587.5819999999999,2.27404265571047,1406.352,3.5108645658909476,21.61,0.0,553.874,0.4345457398253919,2388.052,0.020493901537455273,9055.524,3.5051504960527864,47.372,0.068702256149279,521.752,0.2387886094432937,2388.1,0.02915475947903886,8136.644,5.083520433714487,8.40582,0.008931237316292607,392.6,1.1401754250991367,38.94199999999999,0.0909395403551065,23.375580000000003,0.03453363577731049,174.13,79.13
43,121,0.0004,0.0002,642.39,1585.15,1405.57,21.61,554.06,2388.12,9051.01,47.48,521.82,2388.15,8136.95,8.414,392,38.81,23.3585,86,642.58,0.39051248379528974,1582.632,3.048732523524352,1400.646,4.47184861103402,21.608,0.004472135954998905,553.698,0.2681790446706332,2388.078,0.035637059368804486,9056.06,4.92796103880366,47.404,0.07092249290600218,522.068,0.23338808881383202,2388.076,0.051768716424375694,8135.848000000001,3.302229549865004,8.42214,0.014538844520812501,392.6,0.8944271909999123,38.862,0.06457553716378518,23.320299999999996,0.06418251319478788,132.45,46.44999999999999
43,122,0.0001,0.0004,642.69,1583.95,1406.2,21.61,553.74,2388.04,9051.36,47.35,521.68,2388.07,8135.43,8.4402,392,38.92,23.4649,85,642.484,0.23870483866051567,1582.998,3.0815694053508964,1401.318,5.093257307461448,21.608,0.004472135954998905,553.758,0.2263183598395219,2388.072,0.03962322551740719,9053.51,2.340630257007858,47.408,0.06610597552416789,522.024,0.2874543442012222,2388.068,0.048166378317396966,8135.584,3.264640868457682,8.42116,0.012646264270540289,392.2,0.4472135954999611,38.878,0.06760177512456952,23.36974,0.060494652656244284,137.33,52.33000000000001
43,123,0.0011,0.0004,642.1,1591.24,1405.65,21.61,553.09,2388.08,9053.42,47.4,521.6,2388.08,8132.36,8.426,391,38.73,23.3867,84,642.478,0.24993999279814655,1584.3580000000002,4.862804746233654,1402.56,5.274741699838383,21.608,0.004472135954998905,553.596,0.35345438178140837,2388.08,0.035355339066042504,9053.5,2.340950661594746,47.422000000000004,0.05118593556830134,521.88,0.2824004249289632,2388.076,0.04560701700648514,8134.17,2.6569249142605047,8.42076,0.012405160216632927,392.0,0.70710678118655,38.83,0.07106335201768013,23.38028,0.05721286568596044,147.29,63.28999999999999
43,127,0.0009,0.0004,642.8,1587.91,1405.41,21.61,553.21,2388.12,9058.88,47.28,521.4,2388.14,8134.68,8.4353,394,38.88,23.2303,80,642.418,0.33409579464561606,1588.528,4.663268167281986,1403.798,2.9445322209170435,21.61,0.0,553.65,0.6300793600813078,2388.102,0.02167948340450026,9054.472,2.9805318317370886,47.368,0.09038805230781245,521.582,0.17555625878867542,2388.096,0.04393176527613013,8134.002,1.6442384255392675,8.42044,0.01914021943448661,391.8,1.3038404810405282,38.906,0.10691117808721884,23.33564,0.06603111387822808,134.64,54.639999999999986
43,128,-0.0046,0.0001,641.59,1584.45,1403.74,21.61,553.57,2388.06,9051.32,47.54,521.54,2388.12,8134.73,8.4122,393,38.92,23.3222,79,642.316,0.4947019304589637,1587.1699999999998,4.664724000408681,1403.416,2.762468099366441,21.61,0.0,553.746,0.5555897767241876,2388.098,0.02774887386274642,9054.052,3.296994085528202,47.396,0.11970797801316813,521.57,0.17606816861620783,2388.1040000000003,0.04393176527638373,8134.476,1.3715429267849581,8.41768,0.019133008127323298,392.2,1.3038404810405282,38.944,0.043931765272979754,23.32274,0.05954387458000537,133.82,54.81999999999999
43,129,-0.002,-0.0002,642.46,1591.85,1402.12,21.61,553.14,2388.07,9053.65,47.24,521.73,2388.07,8131.89,8.4389,393,38.84,23.3565,78,642.256,0.44286566812048417,1587.0300000000002,4.469300840175021,1402.958,2.746255632677989,21.61,0.0,553.568,0.583712257881004,2388.0860000000002,0.02302172887818255,9054.628,2.7933796734415406,47.362,0.1375499909123931,521.6,0.19039432764633502,2388.0919999999996,0.04324349662388479,8133.952,1.791499372039724,8.4178,0.019295854477069264,392.6,1.1401754250991367,38.918,0.060166435825944976,23.318779999999997,0.05562047284947653,131.07,53.06999999999999
43,140,0.0015,0.0004,642.98,1584.45,1410.57,21.61,553.46,2388.11,9049.1,47.49,521.11,2388.11,8132.43,8.4309,393,38.87,23.2644,67,642.778,0.21556901447194102,1585.746,3.898939599428686,1407.768,5.387468793416292,21.61,0.0,553.318,0.42751608156938714,2388.1,0.0400000000078665,9052.751999999999,4.659213452939,47.544000000000004,0.061481704595857826,521.446,0.343918595018804,2388.116,0.01949358869920359,8133.374000000001,2.706534684798531,8.44638,0.01929746097291332,392.8,0.8366600265340688,38.874,0.06949820141552368,23.33404,0.06853749338865546,129.76,62.75999999999999
43,142,0.0035,-0.0002,642.75,1585.17,1403.9,21.61,553.52,2388.08,9053.33,47.31,521.42,2388.13,8133.5,8.4139,393,38.69,23.2168,65,642.906,0.20156884680067377,1586.816,2.980734808732761,1409.002,3.790906224115601,21.61,0.0,553.562,0.19829271292823075,2388.0919999999996,0.021679483401789115,9053.384,4.283763532226338,47.422000000000004,0.11945710527216066,521.338,0.33402095742569504,2388.098,0.03420526275662039,8133.8679999999995,2.1967749088183988,8.4278,0.009827512401442516,393.0,0.7071067811865375,38.866,0.10139033484505344,23.26704,0.04927380642894743,122.3,57.3
43,146,-0.0002,-0.0005,642.58,1587.68,1406.05,21.61,553.19,2388.08,9044.78,47.62,521.35,2388.12,8128.64,8.4149,393,38.78,23.3543,61,642.55,0.17521415467917414,1587.234,2.341202682381542,1405.396,1.7099795320485363,21.61,0.0,553.504,0.1811905074789401,2388.086,0.019493588703130924,9052.116,6.4871973917901915,47.510000000000005,0.1226784414638887,521.484,0.15805062480022317,2388.12,0.0122474487306032,8131.048,1.7751957638614033,8.42978,0.01631922179518963,392.8,0.8366600265340688,38.839999999999996,0.1157583690278601,23.291980000000002,0.05232004396020684,121.24,60.239999999999995
43,150,0.0005,-0.0002,642.79,1585.79,1412.85,21.61,554.72,2388.13,9045.47,47.64,521.42,2388.17,8130.45,8.4098,394,38.85,23.3574,57,642.5699999999999,0.34641016151372966,1588.656,2.592060956071268,1409.2580000000003,4.797975614781976,21.61,0.0,553.644,0.6237226947934104,2388.106,0.018165902142775747,9047.588,2.993471229213098,47.562,0.12417729261024922,521.386,0.13371611720224297,2388.12,0.0300000000068732,8130.556,2.3486017116649593,8.42146,0.014471454660825476,393.2,0.8366600265340688,38.756,0.1031018913501811,23.35892,0.050566065696271534,144.9,87.9
43,151,0.0041,0.0003,642.69,1595.21,1411.83,21.61,553.4,2388.12,9046.6,47.55,520.95,2388.06,8130.9,8.4531,394,38.78,23.3753,56,642.592,0.35067078578063815,1590.162,3.7926666080723135,1410.414,4.52008075149633,21.61,0.0,553.6859999999999,0.5917600865218346,2388.114,0.011401754282041444,9047.952000000001,2.658584209710591,47.548,0.11987493482797369,521.3059999999999,0.2389142105433571,2388.108,0.040249223599018294,8131.008,2.0910212815833344,8.4291,0.019390074780683865,393.4,0.8944271909999123,38.756,0.1031018913501811,23.363120000000002,0.050957011293832156,104.23,48.230000000000004
43,153,-0.0034,-0.0002,642.77,1588.31,1408.88,21.61,553.24,2388.1,9050.13,47.4,521.24,2388.1,8130.52,8.4873,392,38.83,23.3625,54,642.7180000000001,0.22664950915508195,1587.73,4.74122347079221,1409.784,3.4858470993497197,21.61,0.0,553.596,0.6726663363067882,2388.12,0.021213203453206802,9048.998,2.8071818608897585,47.54,0.09823441352199729,521.292,0.22241852440735022,2388.1099999999997,0.03937003937438914,8131.15,0.747796763855682,8.43682,0.0330370549535022,393.4,0.8944271909999123,38.80200000000001,0.14237275020167228,23.35008,0.08220746316484592,144.73,90.72999999999999
43,159,-0.002,-0.0002,642.44,1597.68,1408.76,21.61,552.76,2388.13,9048.12,47.51,520.99,2388.13,8126.43,8.4494,394,38.86,23.2969,48,642.4380000000001,0.23742367194490985,1591.758,5.179543416169381,1407.524,3.595362290512027,21.61,0.0,553.1020000000001,0.42144987839695164,2388.15,0.040620192034368965,9048.122,3.08606869659901,47.498,0.06610597552421492,521.138,0.1879361593718772,2388.1340000000005,0.011401754274414536,8131.978,4.012726006099665,8.46612,0.018904417473215588,393.4,0.5477225575051571,38.827999999999996,0.050199601591943456,23.299879999999998,0.026490602107123087,102.63,54.629999999999995
43,161,-0.001,0.0001,642.86,1587.92,1406.44,21.61,553.2,2388.15,9054.57,47.54,520.92,2388.13,8128.56,8.4461,393,38.81,23.3773,46,642.556,0.3872079544636723,1590.766,5.520908439739359,1409.248,3.096493177780441,21.61,0.0,553.178,0.34773553169145693,2388.132,0.01095445118759817,9051.676000000001,2.916407036075007,47.547999999999995,0.06797058187195315,521.1600000000001,0.193132079156902,2388.14,0.010000000029184766,8130.594,4.020215168375095,8.4595,0.018955078475210635,393.0,0.7071067811865375,38.83,0.048989794855560334,23.334160000000004,0.029307132237716988,129.14,83.13999999999999
43,162,-0.0019,-0.0004,642.39,1589.28,1403.67,21.61,553.82,2388.17,9054.62,47.61,521.35,2388.19,8126.98,8.4698,393,38.64,23.3072,45,642.564,0.382269538414922,1589.532,4.862516838015833,1408.7540000000001,3.827117714421506,21.61,0.0,553.312,0.4486869732905577,2388.14,0.02000000002177175,9052.168,3.211085486258647,47.576,0.05549774770217385,521.164,0.1976866206890964,2388.148,0.02489979920911529,8128.762,2.7463739730853907,8.45614,0.013715064710065348,393.0,0.7071067811865375,38.778,0.0825832912881662,23.3307,0.0316595167366605,81.31,36.31
43,166,0.0023,0.0004,642.07,1595.52,1413.1,21.61,552.94,2388.15,9045.46,47.72,521.36,2388.15,8129.15,8.5107,394,38.77,23.3062,41,642.5600000000001,0.3368976105582992,1591.1119999999999,4.440649727234076,1409.042,5.79593564491869,21.61,0.0,553.1020000000001,0.586574803414547,2388.1420000000003,0.022803508521317354,9052.07,3.8603626772699826,47.638,0.10329569206902962,521.144,0.41404106076507363,2388.1620000000003,0.029495762420851727,8129.704000000001,2.560054686923413,8.46622,0.028251318553326923,393.8,0.8366600265340688,38.736000000000004,0.058137767414849925,23.259760000000004,0.05083151581446362,103.28,62.28
